script_name,test_id,m_u_tuple_count,duration,total_score,harmonic_mean,jaccard,column_cnt,tarantular_hm,ochihai_hm,kulczynski2_hm,naish2_hm,wong1_hm,sober_hm,liblit_hm,mw_hm,crosstab_hm,tarantular_duration,mw_duration,total_test_cnt
adventureworks_js4,0    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,1    ,0,104,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,1    ,0,106,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,2    ,0,5,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,3    ,0,103,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,3    ,0,104,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,0    ,0,0,211,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,0    ,0,0,211,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,1    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm3,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,2    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,3    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm4,3    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,0    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,0    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,1    ,0,15,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,1    ,0,16,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,2    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,3    ,0,16,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js3,3    ,0,18,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,0    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,1    ,0,17,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,1    ,0,19,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,2    ,0,6,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,3    ,0,15,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js2,3    ,0,17,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,2    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,3    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm5,3    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
